power,T,MOMF,DIRECTION32,WS30,WS31,WS32,WS10,WS10S,DIRECTION30,DIRECTION31,DIR10,DIR10S,MSLP,CLC,SENF,LATF,SWR,LWR,PS,PRT,PRL,PRC,T2M,RH2M
0,287.99,0.1,241.04,2.77,2.55,2.2,2.81,2.94,249.02,246.39,263.4,262.52,1015.18,3.12,-29.46,-1.39,83.13,-133.6,864.64,0,0,0,288.28,24.05
0,287.86,0.09,238.97,2.85,2.56,2.16,2.68,2.83,248.32,244.98,262.84,261.69,1015.43,7.81,-23.58,3.78,59.86,-130.49,864.74,0,0,0,287.8,25.03
0,287.72,0.07,236.9,2.94,2.57,2.12,2.54,2.71,247.61,243.58,262.28,260.86,1015.68,12.51,-17.69,8.95,36.59,-127.38,864.84,0,0,0,287.31,26.02
0,287.59,0.06,234.83,3.02,2.58,2.08,2.42,2.6,246.91,242.17,261.72,260.03,1015.93,17.2,-11.81,14.12,13.32,-124.27,864.94,0,0,0,286.83,27
0,287.42,0.05,234.37,3.12,2.62,2.09,2.33,2.52,247.49,242.19,261.55,259.66,1016.2,21.76,-8.2,16.83,1.72,-120.79,865.05,0,0,0,286.32,28.09
0,287.23,0.05,235.52,3.23,2.7,2.14,2.29,2.48,249.35,243.64,261.77,259.74,1016.49,26.18,-6.87,17.08,1.78,-116.94,865.15,0,0,0,285.77,29.3
0,287.04,0.04,236.67,3.34,2.78,2.2,2.25,2.45,251.22,245.09,261.99,259.83,1016.79,30.59,-5.54,17.33,1.84,-113.1,865.26,0,0,0,285.22,30.51
0,286.85,0.04,237.82,3.45,2.86,2.25,2.21,2.41,253.08,246.54,262.21,259.91,1017.08,35.01,-4.21,17.58,1.9,-109.25,865.37,0,0,0,284.67,31.73
0,286.64,0.04,239.34,3.54,2.93,2.3,2.18,2.38,255.16,248.15,262.48,260.08,1017.2,38.82,-3.42,17.59,1.95,-105.8,865.44,0,0,0,284.15,32.96
0,286.42,0.04,241.22,3.61,2.99,2.34,2.16,2.36,257.45,249.94,262.8,260.35,1017.14,42.03,-3.18,17.38,1.98,-102.75,865.46,0,0,0,283.66,34.21
0,286.19,0.03,243.1,3.68,3.04,2.39,2.13,2.33,259.75,251.73,263.12,260.62,1017.09,45.23,-2.94,17.17,2.02,-99.69,865.49,0,0,0,283.18,35.46
0,285.97,0.03,244.98,3.75,3.1,2.43,2.11,2.31,262.04,253.52,263.44,260.89,1017.03,48.44,-2.7,16.96,2.05,-96.64,865.51,0,0,0,282.69,36.71
0,285.76,0.03,246.19,3.82,3.16,2.5,2.1,2.3,263.74,254.64,263.49,260.91,1017.1,50.5,-2.71,16.73,2.08,-94.56,865.53,0,0,0,282.27,37.82
0,285.57,0.03,246.73,3.88,3.23,2.58,2.1,2.31,264.85,255.11,263.27,260.69,1017.3,51.42,-2.97,16.46,2.12,-93.46,865.56,0,0,0,281.94,38.79
0,285.37,0.03,247.27,3.93,3.29,2.68,2.1,2.32,265.95,255.58,263.04,260.48,1017.5,52.33,-3.24,16.19,2.14,-92.37,865.59,0,0,0,281.6,39.75
2,285.18,0.03,247.81,3.99,3.36,2.77,2.1,2.33,267.06,256.05,262.82,260.26,1017.7,53.25,-3.5,15.92,2.17,-91.27,865.62,0,0,0,281.27,40.72
3,284.97,0.03,248.28,4.07,3.45,2.87,2.12,2.35,267.7,256.31,262.44,259.94,1017.89,52.05,-2.79,16.14,2.18,-90.49,865.66,0,0,0,280.96,41.66
3,284.75,0.03,248.68,4.17,3.57,2.98,2.15,2.39,267.89,256.37,261.91,259.52,1018.07,48.73,-1.09,16.83,2.16,-90.03,865.72,0,0,0,280.68,42.58
4,284.54,0.03,249.09,4.27,3.69,3.09,2.18,2.43,268.07,256.42,261.37,259.1,1018.26,45.4,0.59,17.52,2.13,-89.58,865.77,0,0,0,280.41,43.49
6,284.32,0.03,249.49,4.37,3.81,3.2,2.21,2.47,268.26,256.48,260.84,258.68,1018.44,42.08,2.29,18.21,2.11,-89.12,865.83,0,0,0,280.13,44.41
7,284.1,0.03,250.21,4.52,3.98,3.36,2.25,2.53,268.55,256.93,260.53,258.5,1018.59,39.68,2.45,19.08,2.09,-88.58,865.85,0,0,0,279.89,45.24
7,283.87,0.03,251.25,4.72,4.2,3.55,2.31,2.6,268.96,257.78,260.46,258.56,1018.71,38.21,1.09,20.11,2.06,-87.95,865.83,0,0,0,279.69,45.98
6,283.65,0.04,252.28,4.93,4.42,3.74,2.38,2.68,269.37,258.62,260.38,258.61,1018.83,36.73,-0.27,21.14,2.03,-87.32,865.81,0,0,0,279.48,46.71
6,283.42,0.04,253.32,5.13,4.64,3.93,2.44,2.75,269.78,259.47,260.31,258.67,1018.95,35.26,-1.63,22.17,2,-86.69,865.79,0,0,0,279.28,47.45
8,283.18,0.04,254.69,5.36,4.86,4.08,2.5,2.83,270.59,260.7,260.62,259.12,1019.07,34.92,-2.13,23.66,1.99,-86.05,865.76,0,0,0,279.1,48.18
8,282.91,0.05,256.4,5.61,5.08,4.19,2.57,2.91,271.81,262.33,261.31,259.96,1019.18,35.71,-1.78,25.6,1.98,-85.38,865.72,0,0,0,278.93,48.89
9,282.64,0.05,258.1,5.87,5.31,4.29,2.65,2.99,273.03,263.96,262,260.79,1019.29,36.5,-1.42,27.54,1.98,-84.72,865.69,0,0,0,278.75,49.61
11,282.37,0.06,259.81,6.12,5.53,4.4,2.71,3.07,274.25,265.59,262.69,261.63,1019.4,37.29,-1.07,29.48,1.97,-84.05,865.65,0,0,0,278.58,50.32
11,282.13,0.06,261.46,6.38,5.75,4.53,2.77,3.14,275.7,267.33,263.58,262.65,1019.46,37.78,-1.26,31.08,1.97,-83.35,865.61,0,0,0,278.45,50.92
12,281.92,0.06,263.06,6.64,5.97,4.68,2.82,3.2,277.38,269.2,264.67,263.85,1019.47,37.96,-1.99,32.35,1.97,-82.61,865.56,0,0,0,278.35,51.42
13,281.7,0.07,264.66,6.9,6.2,4.83,2.87,3.25,279.05,271.07,265.76,265.04,1019.48,38.14,-2.72,33.61,1.97,-81.87,865.51,0,0,0,278.24,51.91
13,281.49,0.07,266.26,7.16,6.42,4.98,2.92,3.31,280.73,272.94,266.85,266.24,1019.49,38.32,-3.45,34.88,1.97,-81.13,865.46,0,0,0,278.14,52.4
14,281.28,0.07,267.79,7.39,6.61,5.1,2.96,3.36,282.44,274.74,267.99,267.47,1019.38,38.22,-3.79,35.92,1.96,-80.61,865.45,0,0,0,278.05,52.85
16,281.09,0.08,269.25,7.6,6.76,5.17,3,3.4,284.18,276.45,269.2,268.72,1019.17,37.83,-3.74,36.73,1.94,-80.3,865.47,0,0,0,277.97,53.28
16,280.9,0.08,270.7,7.81,6.91,5.25,3.03,3.45,285.92,278.17,270.4,269.98,1018.95,37.45,-3.69,37.55,1.92,-80,865.5,0,0,0,277.89,53.7
22,280.41,0.13,257.82,11.08,9.09,6.08,3.53,3.99,272,264.35,255,255.17,1018.61,0,-7.67,46.94,1.6,-94.34,865.67,0,0,0,278.51,50.61
28,280.24,0.13,258.69,11.27,9.22,6.18,3.58,4.04,272.85,265.12,255.65,255.83,1018.62,0,-7.83,47.76,1.6,-94.43,865.69,0,0,0,278.39,51.04
30,280.07,0.14,259.61,11.45,9.37,6.36,3.64,4.1,273.71,265.93,256.27,256.47,1018.69,0,-8.03,48.81,1.61,-94.55,865.65,0,0,0,278.28,51.4
32,279.91,0.15,260.53,11.64,9.51,6.54,3.69,4.16,274.58,266.74,256.88,257.11,1018.76,0,-8.21,49.86,1.62,-94.67,865.63,0,0,0,278.18,51.77
28,279.74,0.16,261.45,11.82,9.66,6.72,3.75,4.22,275.44,267.55,257.5,257.75,1018.83,0,-8.4,50.91,1.63,-94.79,865.6,0,0,0,278.07,52.13
22,279.57,0.16,262.44,11.96,9.73,6.76,3.8,4.27,276.35,268.42,258.37,258.63,1018.91,0,-8.6,51.31,1.64,-94.98,865.6,0,0,0,277.96,52.5
23,279.38,0.16,263.5,12.06,9.72,6.67,3.83,4.31,277.31,269.38,259.5,259.75,1018.98,0,-8.8,51.08,1.65,-95.24,865.65,0,0,0,277.86,52.88
22,279.19,0.17,264.57,12.17,9.72,6.57,3.87,4.34,278.28,270.32,260.62,260.86,1019.05,0,-9.01,50.85,1.66,-95.5,865.69,0,0,0,277.75,53.25
17,279,0.17,265.63,12.27,9.71,6.48,3.9,4.38,279.24,271.27,261.75,261.98,1019.12,0,-9.21,50.62,1.67,-95.76,865.74,0,0,0,277.63,53.63
13,278.84,0.17,266.51,12.4,9.79,6.5,3.94,4.42,280.17,272.16,262.77,262.99,1019.22,0,-9.36,50.54,1.68,-95.94,865.78,0,0,0,277.53,53.97
14,278.7,0.18,267.22,12.56,9.94,6.62,3.98,4.46,281.06,272.98,263.7,263.89,1019.34,0,-9.46,50.61,1.67,-96.04,865.82,0,0,0,277.44,54.26
14,278.57,0.18,267.92,12.73,10.09,6.75,4.01,4.5,281.96,273.81,264.63,264.79,1019.45,0,-9.55,50.69,1.66,-96.15,865.86,0,0,0,277.36,54.55
12,278.43,0.19,268.63,12.89,10.23,6.88,4.05,4.54,282.85,274.63,265.56,265.69,1019.57,0,-9.65,50.76,1.65,-96.25,865.9,0,0,0,277.27,54.83
11,278.29,0.19,269.46,13,10.32,6.94,4.08,4.57,283.75,275.5,266.54,266.64,1019.68,0,-9.74,50.59,1.64,-96.33,865.93,0,0,0,277.17,55.14
11,278.14,0.2,270.4,13.06,10.34,6.92,4.1,4.59,284.64,276.43,267.57,267.64,1019.78,0,-9.81,50.17,1.63,-96.39,865.96,0,0,0,277.07,55.45
11,278,0.2,271.36,13.11,10.37,6.91,4.13,4.61,285.54,277.35,268.6,268.65,1019.89,0,-9.88,49.74,1.62,-96.46,865.99,0,0,0,276.98,55.77
10,277.85,0.21,272.3,13.17,10.39,6.89,4.15,4.63,286.43,278.28,269.63,269.65,1019.99,0,-9.95,49.32,1.61,-96.52,866.02,0,0,0,276.88,56.08
12,277.73,0.21,273.12,13.23,10.45,6.94,4.16,4.64,287.27,279.11,270.58,270.58,1020.13,0,-9.89,48.87,5.47,-96.56,866.1,0,0,0,276.79,56.4
13,277.63,0.21,273.8,13.29,10.55,7.05,4.15,4.63,288.04,279.86,271.46,271.44,1020.32,0,-9.68,48.38,13.21,-96.56,866.23,0,0,0,276.7,56.7
16,277.52,0.21,274.48,13.34,10.64,7.16,4.15,4.63,288.82,280.61,272.34,272.31,1020.51,0,-9.48,47.9,20.95,-96.58,866.36,0,0,0,276.62,57.02
20,277.42,0.21,275.16,13.4,10.74,7.27,4.14,4.62,289.59,281.36,273.22,273.17,1020.7,0,-9.27,47.41,28.69,-96.58,866.49,0,0,0,276.53,57.32
24,277.35,0.21,276.23,13.39,10.71,7.24,4.17,4.64,290.37,282.27,274.25,274.19,1020.81,0,-9.14,45.26,50.73,-97.08,866.61,0,0,0,276.52,57.39
28,277.31,0.23,277.68,13.31,10.56,7.05,4.22,4.69,291.16,283.36,275.43,275.37,1020.85,0,-9.07,41.44,87.06,-98.07,866.73,0,0,0,276.58,57.21
35,277.27,0.23,279.14,13.24,10.41,6.87,4.27,4.74,291.94,284.45,276.61,276.56,1020.87,0,-9,37.61,123.4,-99.06,866.84,0,0,0,276.63,57.02
34,277.23,0.24,280.59,13.16,10.26,6.68,4.32,4.79,292.73,285.54,277.79,277.74,1020.9,0,-8.93,33.79,159.73,-100.05,866.96,0,0,0,276.69,56.84
27,277.34,0.26,282.23,12.93,10.1,6.7,4.44,4.89,293.38,286.68,279.15,279.15,1020.86,0,-10.45,27.06,193.55,-101.51,867.05,0,0,0,276.89,56.16
26,277.6,0.29,284.04,12.55,9.95,6.92,4.61,5.05,293.9,287.87,280.69,280.79,1020.75,0,-13.54,17.43,224.84,-103.45,867.1,0,0,0,277.23,54.97
26,277.85,0.32,285.86,12.18,9.79,7.14,4.79,5.22,294.43,289.07,282.23,282.44,1020.63,0,-16.63,7.8,256.14,-105.4,867.16,0,0,0,277.57,53.79
44,278.11,0.35,287.67,11.8,9.64,7.36,4.96,5.38,294.95,290.26,283.77,284.08,1020.52,0,-19.72,-1.83,287.43,-107.34,867.21,0,0,0,277.91,52.6
44,278.46,0.36,289.26,11.4,9.43,7.44,5.06,5.46,295.38,291.31,285.29,285.65,1020.29,0,-22.67,-14.73,319,-109.68,867.28,0,0,0,278.35,51.31
50,278.89,0.37,290.63,10.98,9.17,7.37,5.08,5.47,295.72,292.2,286.8,287.14,1019.96,0,-25.48,-30.9,350.84,-112.42,867.35,0,0,0,278.88,49.91
47,279.32,0.38,291.99,10.55,8.92,7.3,5.1,5.47,296.06,293.1,288.3,288.64,1019.63,0,-28.29,-47.07,382.68,-115.15,867.43,0,0,0,279.42,48.51
51,279.75,0.39,293.36,10.13,8.66,7.23,5.12,5.48,296.4,293.99,289.81,290.13,1019.3,0,-31.11,-63.24,414.52,-117.89,867.5,0,0,0,279.95,47.11
57,280.18,0.4,294.48,9.82,8.5,7.23,5.18,5.53,296.82,294.86,291.05,291.37,1019.04,0.01,-34.29,-78.97,441.93,-120.59,867.55,0,0,0,280.48,45.74
53,280.59,0.42,295.36,9.63,8.45,7.28,5.28,5.63,297.31,295.7,292.04,292.36,1018.86,0.04,-37.85,-94.26,464.91,-123.25,867.57,0,0,0,281,44.41
47,281,0.43,296.24,9.44,8.4,7.33,5.39,5.72,297.81,296.55,293.02,293.35,1018.69,0.06,-41.41,-109.55,487.89,-125.91,867.6,0,0,0,281.53,43.07
42,281.41,0.45,297.12,9.25,8.35,7.38,5.49,5.82,298.3,297.39,294.01,294.34,1018.51,0.09,-44.97,-124.84,510.87,-128.57,867.62,0,0,0,282.05,41.74
39,281.8,0.47,297.96,9.06,8.27,7.37,5.58,5.9,298.86,298.2,294.82,295.16,1018.35,0.41,-48.93,-139.59,526.84,-130.88,867.66,0,0,0,282.57,40.4
39,282.16,0.48,298.76,8.89,8.17,7.3,5.64,5.97,299.48,298.98,295.48,295.82,1018.21,1.04,-53.29,-153.81,535.79,-132.84,867.71,0,0,0,283.08,39.06
35,282.53,0.48,299.57,8.73,8.06,7.23,5.71,6.04,300.09,299.76,296.12,296.47,1018.08,1.66,-57.64,-168.02,544.74,-134.8,867.77,0,0,0,283.59,37.73
30,282.89,0.49,300.37,8.56,7.96,7.16,5.79,6.11,300.71,300.54,296.78,297.13,1017.94,2.29,-62,-182.23,553.69,-136.76,867.82,0,0,0,284.1,36.39
28,283.17,0.5,300.99,8.43,7.88,7.1,5.84,6.15,301.23,301.15,297.31,297.68,1017.78,3.13,-65.43,-192.58,556.68,-138.19,867.8,0,0,0,284.5,35.27
31,283.38,0.51,301.41,8.34,7.82,7.06,5.87,6.19,301.64,301.58,297.74,298.12,1017.59,4.19,-67.92,-199.07,553.69,-139.09,867.69,0,0,0,284.79,34.38
32,283.59,0.51,301.85,8.26,7.77,7.03,5.9,6.21,302.05,302.02,298.16,298.56,1017.41,5.26,-70.41,-205.56,550.71,-140,867.58,0,0,0,285.07,33.49
28,283.8,0.52,302.28,8.17,7.71,6.99,5.93,6.25,302.46,302.45,298.59,299,1017.22,6.32,-72.9,-212.05,547.72,-140.9,867.47,0,0,0,285.36,32.6
27,283.97,0.52,302.78,8.03,7.59,6.89,5.92,6.23,302.9,302.94,298.96,299.38,1017.28,7.43,-74.62,-212.98,538.36,-141.39,867.42,0,0,0,285.58,31.87
23,284.11,0.51,303.35,7.84,7.4,6.73,5.87,6.17,303.36,303.47,299.27,299.71,1017.58,8.58,-75.57,-208.33,522.63,-141.46,867.42,0,0,0,285.75,31.28
19,284.25,0.5,303.92,7.65,7.22,6.56,5.82,6.12,303.82,304,299.58,300.04,1017.87,9.74,-76.52,-203.68,506.89,-141.54,867.41,0,0,0,285.91,30.7
13,284.78,0.52,301.25,7.92,7.44,6.74,5.96,6.28,301.27,301.44,296.87,297.33,1018.94,0.56,-78.05,-182.87,488.47,-143.88,868.19,0,0,0,286.3,29.16
10,284.92,0.5,302.33,7.7,7.23,6.55,5.85,6.16,302.29,302.5,297.63,298.11,1019.07,1.23,-77.32,-175.79,466.17,-143.59,868.19,0,0,0,286.43,29.02
11,285.01,0.48,303.23,7.49,7.04,6.38,5.74,6.04,303.14,303.4,298.15,298.65,1019.09,2.41,-75.34,-166.36,437.25,-142.94,868.21,0,0,0,286.5,28.95
10,285.11,0.46,304.14,7.28,6.84,6.21,5.63,5.92,304,304.29,298.67,299.18,1019.11,3.58,-73.36,-156.94,408.35,-142.28,868.23,0,0,0,286.56,28.87
9,285.2,0.44,305.04,7.07,6.65,6.04,5.52,5.8,304.85,305.19,299.19,299.72,1019.13,4.76,-71.38,-147.51,379.44,-141.63,868.25,0,0,0,286.63,28.8
7,285.26,0.42,305.63,6.86,6.45,5.85,5.4,5.68,305.42,305.79,299.45,300,1019.16,6,-68.75,-134.41,347.32,-140.59,868.26,0,0,0,286.64,28.86
7,285.29,0.4,305.9,6.63,6.23,5.66,5.28,5.55,305.7,306.1,299.45,300.02,1019.2,7.29,-65.48,-117.63,312,-139.16,868.25,0,0,0,286.58,29.05
6,285.31,0.38,306.17,6.41,6.03,5.46,5.17,5.43,305.99,306.41,299.44,300.04,1019.23,8.58,-62.22,-100.84,276.68,-137.73,868.24,0,0,0,286.53,29.23
8,285.34,0.36,306.44,6.18,5.81,5.27,5.05,5.3,306.27,306.72,299.44,300.06,1019.27,9.87,-58.95,-84.06,241.36,-136.3,868.23,0,0,0,286.47,29.42
9,285.32,0.34,306.48,6,5.63,5.09,4.92,5.17,306.35,306.81,299.27,299.91,1019.38,12.29,-55.07,-67.84,207.77,-134.68,868.28,0,0,0,286.35,29.71
7,285.27,0.32,306.28,5.85,5.47,4.93,4.79,5.04,306.23,306.69,298.94,299.6,1019.55,15.84,-50.59,-52.18,175.93,-132.87,868.37,0,0,0,286.17,30.1
4,285.21,0.29,306.08,5.7,5.3,4.76,4.65,4.92,306.11,306.57,298.61,299.28,1019.73,19.38,-46.11,-36.51,144.07,-131.06,868.47,0,0,0,286,30.49
3,285.16,0.27,305.88,5.54,5.14,4.6,4.52,4.79,305.99,306.45,298.28,298.97,1019.9,22.93,-41.63,-20.85,112.22,-129.25,868.56,0,0,0,285.82,30.89
2,285.05,0.24,305.24,5.45,5.02,4.45,4.3,4.58,305.63,306.05,297.68,298.4,1020.1,27.85,-36.37,-8.53,84.52,-126.59,868.64,0,0,0,285.54,31.58
3,284.89,0.21,304.17,5.42,4.94,4.3,4.01,4.3,305.03,305.37,296.81,297.57,1020.32,34.15,-30.33,0.44,60.96,-123.08,868.7,0,0,0,285.16,32.57
2,284.73,0.17,303.1,5.39,4.85,4.15,3.72,4.02,304.44,304.68,295.94,296.74,1020.55,40.45,-24.3,9.42,37.4,-119.58,868.76,0,0,0,284.78,33.56
2,284.57,0.14,302.03,5.36,4.77,4,3.43,3.74,303.84,304,295.06,295.91,1020.77,46.75,-18.26,18.39,13.84,-116.07,868.82,0,0,0,284.4,34.55
3,284.39,0.11,300.92,5.35,4.7,3.89,3.22,3.53,303.47,303.44,294.15,295.03,1020.98,51.73,-14.29,22.97,2.08,-112.8,868.88,0,0,0,284,35.64
3,284.18,0.1,299.79,5.38,4.65,3.79,3.09,3.4,303.34,303.01,293.19,294.09,1021.16,55.39,-12.38,23.16,2.13,-109.76,868.93,0,0,0,283.6,36.81
3,283.98,0.09,298.65,5.42,4.6,3.71,2.96,3.27,303.21,302.58,292.24,293.15,1021.36,59.06,-10.48,23.34,2.18,-106.72,868.98,0,0,0,283.18,37.99
2,283.77,0.08,297.52,5.45,4.55,3.61,2.83,3.14,303.08,302.15,291.28,292.21,1021.54,62.72,-8.57,23.53,2.23,-103.68,869.03,0,0,0,282.77,39.16
3,283.56,0.07,296.62,5.48,4.52,3.56,2.74,3.04,303.05,301.84,290.5,291.42,1021.64,65.84,-7.19,23.34,2.26,-100.89,869.08,0,0,0,282.38,40.35
2,283.34,0.06,295.95,5.52,4.52,3.55,2.67,2.97,303.14,301.66,289.89,290.77,1021.64,68.42,-6.32,22.77,2.26,-98.36,869.13,0,0,0,281.99,41.55
0,283.13,0.06,295.29,5.56,4.53,3.54,2.61,2.9,303.24,301.47,289.29,290.12,1021.64,71.01,-5.45,22.2,2.25,-95.84,869.18,0,0,0,281.6,42.75
0,282.91,0.05,294.62,5.6,4.53,3.54,2.54,2.83,303.33,301.29,288.68,289.47,1021.64,73.59,-4.58,21.63,2.25,-93.31,869.23,0,0,0,281.2,43.95
1,282.72,0.05,294.09,5.61,4.52,3.54,2.49,2.78,303.59,301.25,288.36,289.11,1021.73,76.65,-4.17,21.09,2.24,-90.43,869.26,0,0,0,280.88,44.98
0,282.57,0.05,293.68,5.6,4.51,3.56,2.45,2.74,304.01,301.36,288.33,289.02,1021.91,80.19,-4.22,20.57,2.23,-87.21,869.29,0,0,0,280.62,45.83
1,282.42,0.05,293.27,5.59,4.5,3.57,2.42,2.71,304.44,301.46,288.29,288.94,1022.1,83.74,-4.26,20.06,2.22,-83.98,869.31,0,0,0,280.35,46.68
4,282.27,0.05,292.86,5.58,4.49,3.59,2.38,2.67,304.87,301.57,288.26,288.85,1022.28,87.28,-4.31,19.54,2.21,-80.76,869.34,0,0,0,280.09,47.53
5,282.12,0.05,292.16,5.53,4.45,3.58,2.34,2.63,305.04,301.35,288.05,288.59,1022.45,89.97,-4.17,18.8,2.16,-76.72,869.38,0,0,0,279.86,48.29
4,281.99,0.05,291.17,5.45,4.39,3.55,2.3,2.59,304.94,300.8,287.68,288.16,1022.6,91.81,-3.86,17.83,2.07,-71.86,869.43,0,0,0,279.67,48.94
3,281.86,0.04,290.18,5.38,4.32,3.52,2.26,2.54,304.85,300.26,287.31,287.72,1022.75,93.66,-3.55,16.87,1.99,-67,869.48,0,0,0,279.49,49.59
4,281.73,0.04,289.19,5.3,4.26,3.5,2.22,2.5,304.75,299.71,286.94,287.29,1022.89,95.5,-3.24,15.9,1.9,-62.14,869.53,0,0,0,279.29,50.24
3,281.62,0.04,287.94,5.23,4.23,3.5,2.18,2.46,304.34,298.83,286.34,286.6,1023.01,96.65,-3.08,15.23,1.83,-58.05,869.56,0,0,0,279.14,50.78
3,281.53,0.04,286.43,5.17,4.22,3.55,2.15,2.43,303.63,297.61,285.51,285.67,1023.09,97.12,-3.08,14.86,1.78,-54.72,869.57,0,0,0,279.03,51.21
2,281.45,0.03,284.92,5.12,4.21,3.59,2.12,2.39,302.92,296.4,284.69,284.74,1023.16,97.58,-3.09,14.5,1.72,-51.38,869.57,0,0,0,278.91,51.63
1,281.36,0.03,283.41,5.06,4.2,3.64,2.09,2.36,302.21,295.18,283.86,283.81,1023.24,98.05,-3.09,14.12,1.67,-48.05,869.58,0,0,0,278.8,52.06
1,281.28,0.03,282.44,5.04,4.23,3.69,2.06,2.33,301.42,294.16,283.3,283.16,1023.29,98.4,-2.97,13.77,1.62,-45.17,869.57,0,0,0,278.7,52.41
0,281.19,0.03,282,5.08,4.28,3.74,2.04,2.32,300.55,293.33,283.01,282.8,1023.32,98.63,-2.72,13.43,1.58,-42.74,869.55,0,0,0,278.63,52.68
0,281.1,0.03,281.57,5.11,4.33,3.79,2.03,2.31,299.68,292.5,282.71,282.43,1023.34,98.87,-2.47,13.09,1.55,-40.3,869.52,0.01,0,0,278.56,52.95
2,281.01,0.03,281.13,5.14,4.38,3.84,2.01,2.3,298.81,291.67,282.42,282.07,1023.37,99.1,-2.22,12.75,1.51,-37.87,869.5,0.01,0,0,278.5,53.22
4,280.94,0.03,280.86,5.18,4.45,3.9,2,2.29,298.17,291.12,282.31,281.94,1023.34,99.09,-2.12,12.51,1.49,-36.18,869.46,0.01,0,0,278.45,53.41
3,280.88,0.03,280.77,5.24,4.53,3.96,1.98,2.28,297.76,290.85,282.4,282.02,1023.27,98.83,-2.16,12.38,1.49,-35.24,869.39,0.01,0,0,278.42,53.52
2,280.81,0.03,280.68,5.29,4.62,4.03,1.98,2.28,297.34,290.57,282.48,282.12,1023.2,98.57,-2.21,12.24,1.49,-34.29,869.32,0,0,0,278.4,53.63
2,280.75,0.03,280.59,5.35,4.7,4.09,1.96,2.27,296.93,290.3,282.57,282.2,1023.13,98.31,-2.25,12.11,1.49,-33.35,869.25,0,0,0,278.37,53.74
4,280.7,0.03,280.29,5.36,4.73,4.11,1.93,2.24,296.42,289.91,282.38,282.06,1023.06,96.76,-2.33,11.71,1.5,-33.5,869.19,0,0,0,278.34,53.85
4,280.67,0.03,279.78,5.32,4.71,4.1,1.88,2.18,295.82,289.4,281.93,281.66,1023.01,93.92,-2.45,11.05,1.52,-34.73,869.14,0,0,0,278.31,53.96
5,280.64,0.03,279.27,5.29,4.69,4.08,1.82,2.13,295.22,288.89,281.47,281.27,1022.96,91.08,-2.56,10.38,1.54,-35.96,869.1,0,0,0,278.28,54.08
5,281.15,0.02,255.1,4.61,4.32,3.79,1.54,1.81,273.85,265.51,244.24,247.64,1022.61,96.1,-1.66,6.83,1.6,-29.17,868.94,0,0,0,277.71,38.44
5,281.12,0.02,251.89,4.49,4.25,3.79,1.57,1.82,269.82,261.51,240.15,243.72,1022.49,94.71,-1.78,7.12,1.6,-29.47,868.85,0,0,0,277.72,38.18
5,281.09,0.02,248.58,4.42,4.23,3.83,1.61,1.86,264.85,256.83,236.37,239.96,1022.37,92.3,-2,7.73,1.62,-31.7,868.72,0,0,0,277.74,37.89
6,281.06,0.02,245.27,4.35,4.22,3.87,1.67,1.91,259.88,252.14,232.6,236.19,1022.24,89.89,-2.23,8.34,1.65,-33.94,868.58,0,0,0,277.75,37.6
8,281.03,0.02,241.96,4.28,4.2,3.91,1.71,1.95,254.91,247.46,228.82,232.42,1022.12,87.48,-2.45,8.95,1.67,-36.17,868.45,0,0,0,277.77,37.31
9,280.97,0.02,239.28,4.33,4.27,3.97,1.79,2.02,250.28,243.36,225.82,229.3,1022.02,83.63,-2.44,10.04,1.69,-39.19,868.33,0,0,0,277.78,37.01
8,280.88,0.02,237.21,4.5,4.44,4.05,1.89,2.13,245.99,239.82,223.59,226.83,1021.94,78.34,-2.2,11.59,1.71,-42.98,868.24,0,0,0,277.78,36.72
9,280.8,0.03,235.15,4.68,4.6,4.12,1.98,2.24,241.69,236.3,221.37,224.36,1021.85,73.06,-1.96,13.14,1.74,-46.78,868.15,0,0,0,277.78,36.42
9,280.71,0.03,233.08,4.85,4.77,4.2,2.08,2.35,237.4,232.76,219.14,221.89,1021.77,67.77,-1.72,14.69,1.76,-50.57,868.06,0,0,0,277.78,36.13
9,280.62,0.03,231.47,5.11,4.99,4.32,2.17,2.44,234.31,230.18,217.63,220.2,1021.73,64.04,-1.93,16.15,1.75,-52.93,867.98,0,0,0,277.76,35.95
9,280.54,0.04,230.31,5.44,5.27,4.49,2.25,2.53,232.43,228.53,216.84,219.28,1021.72,61.86,-2.6,17.5,1.72,-53.86,867.93,0,0,0,277.71,35.89
10,280.47,0.04,229.15,5.77,5.54,4.66,2.32,2.62,230.55,226.88,216.04,218.35,1021.71,59.68,-3.27,18.85,1.69,-54.79,867.88,0,0,0,277.67,35.84
11,280.39,0.05,227.99,6.1,5.82,4.83,2.4,2.71,228.67,225.22,215.25,217.43,1021.7,57.5,-3.94,20.2,1.66,-55.72,867.84,0,0,0,277.62,35.78
10,280.29,0.05,226.95,6.42,6.07,4.96,2.48,2.79,227.41,223.96,214.46,216.54,1021.67,56.08,-4.48,21.67,1.63,-55.98,867.77,0,0,0,277.58,35.78
8,280.18,0.06,226.02,6.72,6.29,5.05,2.56,2.88,226.77,223.08,213.68,215.68,1021.6,55.4,-4.9,23.24,1.61,-55.59,867.69,0,0,0,277.55,35.84
6,280.06,0.06,225.09,7.01,6.5,5.15,2.65,2.97,226.14,222.19,212.89,214.82,1021.54,54.73,-5.31,24.81,1.59,-55.2,867.62,0,0,0,277.51,35.9
